1	4800
2	2871
3	2642
4	2116
5	1526
6	1141
7	1072
8	832
9	824
10	692
11	627
12	609
13	572
14	529
15	492
16	462
17	462
18	446
19	438
20	414
21	399
22	392
23	363
24	329
25	328
26	305
27	305
28	287
29	270
30	248
31	237
32	234
33	215
34	214
35	203
36	198
37	195
38	190
39	190
40	186
41	182
42	182
43	180
44	179
45	172
46	162
47	159
48	157
49	148
50	147
51	145
52	141
53	137
54	137
55	135
56	134
57	134
58	132
59	128
60	128
61	119
62	115
63	111
64	108
65	105
66	105
67	101
68	100
69	98
70	95
71	93
72	93
73	92
74	92
75	90
76	90
77	89
78	89
79	85
80	82
81	80
82	80
83	80
84	79
85	79
86	78
87	76
88	75
89	75
90	74
91	73
92	73
93	73
94	70
95	70
96	68
97	68
98	67
99	66
100	66
101	65
102	65
103	64
104	64
105	63
106	63
107	60
108	60
109	60
110	59
111	59
112	58
113	58
114	57
115	57
116	57
117	56
118	55
119	54
120	53
121	52
122	52
123	52
124	52
125	52
126	51
127	51
128	51
129	51
130	51
131	51
132	50
133	49
134	49
135	49
136	49
137	49
138	48
139	48
140	48
141	48
142	48
143	48
144	48
145	48
146	47
147	47
148	47
149	47
150	46
151	46
152	46
153	46
154	46
155	46
156	45
157	44
158	44
159	44
160	44
161	44
162	44
163	43
164	43
165	43
166	43
167	43
168	43
169	42
170	42
171	42
172	42
173	41
174	41
175	40
176	40
177	40
178	40
179	40
180	39
181	39
182	39
183	38
184	38
185	38
186	38
187	38
188	38
189	38
190	38
191	38
192	37
193	37
194	37
195	37
196	37
197	36
198	36
199	36
200	36
201	36
202	36
203	36
204	34
205	34
206	34
207	34
208	34
209	34
210	34
211	33
212	33
213	33
214	33
215	33
216	33
217	33
218	33
219	33
220	33
221	32
222	32
223	32
224	32
225	32
226	31
227	31
228	31
229	31
230	31
231	31
232	31
233	30
234	30
235	30
236	30
237	30
238	30
239	30
240	30
241	30
242	29
243	29
244	29
245	29
246	29
247	29
248	29
249	29
250	29
251	28
252	28
253	28
254	28
255	28
256	28
257	28
258	28
259	28
260	28
261	28
262	28
263	28
264	27
265	27
266	27
267	27
268	27
269	27
270	27
271	26
272	26
273	26
274	26
275	26
276	26
277	26
278	25
279	25
280	25
281	25
282	25
283	24
284	24
285	24
286	24
287	24
288	24
289	24
290	24
291	24
292	24
293	24
294	24
295	24
296	24
297	23
298	23
299	23
300	23
301	23
302	23
303	23
304	23
305	23
306	22
307	22
308	22
309	22
310	22
311	22
312	22
313	22
314	22
315	22
316	22
317	22
318	22
319	22
320	22
321	22
322	22
323	22
324	22
325	22
326	21
327	21
328	21
329	21
330	21
331	21
332	21
333	21
334	21
335	21
336	21
337	21
338	21
339	21
340	21
341	21
342	21
343	21
344	20
345	20
346	20
347	20
348	20
349	20
350	20
351	20
352	20
353	20
354	20
355	20
356	20
357	20
358	20
359	20
360	20
361	19
362	19
363	19
364	19
365	19
366	19
367	19
368	19
369	19
370	19
371	19
372	19
373	19
374	19
375	19
376	19
377	19
378	19
379	18
380	18
381	18
382	18
383	18
384	18
385	18
386	18
387	18
388	18
389	18
390	18
391	18
392	18
393	18
394	18
395	17
396	17
397	17
398	17
399	17
400	17
401	17
402	17
403	17
404	17
405	17
406	17
407	17
408	17
409	17
410	17
411	17
412	17
413	17
414	17
415	17
416	17
417	17
418	17
419	17
420	17
421	17
422	17
423	17
424	16
425	16
426	16
427	16
428	16
429	16
430	16
431	16
432	16
433	16
434	16
435	16
436	16
437	16
438	16
439	16
440	16
441	16
442	16
443	16
444	16
445	16
446	16
447	16
448	16
449	16
450	16
451	15
452	15
453	15
454	15
455	15
456	15
457	15
458	15
459	15
460	15
461	15
462	15
463	15
464	15
465	15
466	15
467	15
468	15
469	15
470	15
471	15
472	15
473	15
474	15
475	15
476	15
477	15
478	15
479	15
480	15
481	15
482	15
483	15
484	15
485	15
486	15
487	15
488	15
489	15
490	14
491	14
492	14
493	14
494	14
495	14
496	14
497	14
498	14
499	14
500	14
501	14
502	14
503	14
504	14
505	14
506	14
507	14
508	14
509	14
510	14
511	14
512	14
513	14
514	14
515	14
516	14
517	14
518	14
519	14
520	14
521	14
522	14
523	14
524	14
525	13
526	13
527	13
528	13
529	13
530	13
531	13
532	13
533	13
534	13
535	13
536	13
537	13
538	13
539	13
540	13
541	13
542	13
543	13
544	13
545	13
546	13
547	13
548	13
549	13
550	13
551	13
552	13
553	13
554	13
555	13
556	13
557	13
558	13
559	13
560	13
561	13
562	13
563	13
564	13
565	13
566	13
567	13
568	13
569	13
570	13
571	13
572	13
573	13
574	13
575	13
576	13
577	13
578	13
579	13
580	13
581	13
582	12
583	12
584	12
585	12
586	12
587	12
588	12
589	12
590	12
591	12
592	12
593	12
594	12
595	12
596	12
597	12
598	12
599	12
600	12
601	12
602	12
603	12
604	12
605	12
606	12
607	12
608	12
609	12
610	12
611	12
612	12
613	12
614	12
615	12
616	12
617	12
618	12
619	12
620	12
621	12
622	12
623	12
624	12
625	12
626	12
627	12
628	12
629	12
630	12
631	12
632	12
633	12
634	12
635	12
636	11
637	11
638	11
639	11
640	11
641	11
642	11
643	11
644	11
645	11
646	11
647	11
648	11
649	11
650	11
651	11
652	11
653	11
654	11
655	11
656	11
657	11
658	11
659	11
660	11
661	11
662	11
663	11
664	11
665	11
666	11
667	11
668	11
669	11
670	11
671	11
672	11
673	11
674	11
675	11
676	11
677	11
678	11
679	11
680	11
681	11
682	11
683	11
684	11
685	11
686	11
687	11
688	11
689	11
690	11
691	11
692	11
693	11
694	11
695	11
696	11
697	11
698	11
699	11
700	11
701	11
702	11
703	11
704	11
705	11
706	11
707	11
708	11
709	11
710	11
711	11
712	11
713	11
714	10
715	10
716	10
717	10
718	10
719	10
720	10
721	10
722	10
723	10
724	10
725	10
726	10
727	10
728	10
729	10
730	10
731	10
732	10
733	10
734	10
735	10
736	10
737	10
738	10
739	10
740	10
741	10
742	10
743	10
744	10
745	10
746	10
747	10
748	10
749	10
750	10
751	10
752	10
753	10
754	10
755	10
756	10
757	10
758	10
759	10
760	10
761	10
762	10
763	10
764	10
765	10
766	10
767	10
768	10
769	10
770	10
771	10
772	10
773	10
774	10
775	10
776	10
777	10
778	10
779	10
780	10
781	10
782	10
783	10
784	9
785	9
786	9
787	9
788	9
789	9
790	9
791	9
792	9
793	9
794	9
795	9
796	9
797	9
798	9
799	9
800	9
801	9
802	9
803	9
804	9
805	9
806	9
807	9
808	9
809	9
810	9
811	9
812	9
813	9
814	9
815	9
816	9
817	9
818	9
819	9
820	9
821	9
822	9
823	9
824	9
825	9
826	9
827	9
828	9
829	9
830	9
831	9
832	9
833	9
834	9
835	9
836	9
837	9
838	9
839	9
840	9
841	9
842	9
843	9
844	9
845	9
846	9
847	9
848	9
849	9
850	9
851	9
852	9
853	9
854	9
855	9
856	9
857	9
858	9
859	9
860	9
861	9
862	9
863	9
864	9
865	9
866	9
867	9
868	9
869	9
870	9
871	9
872	9
873	9
874	9
875	9
876	9
877	9
878	8
879	8
880	8
881	8
882	8
883	8
884	8
885	8
886	8
887	8
888	8
889	8
890	8
891	8
892	8
893	8
894	8
895	8
896	8
897	8
898	8
899	8
900	8
901	8
902	8
903	8
904	8
905	8
906	8
907	8
908	8
909	8
910	8
911	8
912	8
913	8
914	8
915	8
916	8
917	8
918	8
919	8
920	8
921	8
922	8
923	8
924	8
925	8
926	8
927	8
928	8
929	8
930	8
931	8
932	8
933	8
934	8
935	8
936	8
937	8
938	8
939	8
940	8
941	8
942	8
943	8
944	8
945	8
946	8
947	8
948	8
949	8
950	8
951	8
952	8
953	8
954	8
955	8
956	8
957	8
958	8
959	8
960	8
961	8
962	8
963	8
964	8
965	8
966	8
967	8
968	8
969	8
970	8
971	8
972	8
973	8
974	8
975	8
976	8
977	8
978	8
979	8
980	8
981	8
982	8
983	8
984	8
985	8
986	7
987	7
988	7
989	7
990	7
991	7
992	7
993	7
994	7
995	7
996	7
997	7
998	7
999	7
1000	7
1001	7
1002	7
1003	7
1004	7
1005	7
1006	7
1007	7
1008	7
1009	7
1010	7
1011	7
1012	7
1013	7
1014	7
1015	7
1016	7
1017	7
1018	7
1019	7
1020	7
1021	7
1022	7
1023	7
1024	7
1025	7
1026	7
1027	7
1028	7
1029	7
1030	7
1031	7
1032	7
1033	7
1034	7
1035	7
1036	7
1037	7
1038	7
1039	7
1040	7
1041	7
1042	7
1043	7
1044	7
1045	7
1046	7
1047	7
1048	7
1049	7
1050	7
1051	7
1052	7
1053	7
1054	7
1055	7
1056	7
1057	7
1058	7
1059	7
1060	7
1061	7
1062	7
1063	7
1064	7
1065	7
1066	7
1067	7
1068	7
1069	7
1070	7
1071	7
1072	7
1073	7
1074	7
1075	7
1076	7
1077	7
1078	7
1079	7
1080	7
1081	7
1082	7
1083	7
1084	7
1085	7
1086	7
1087	7
1088	7
1089	7
1090	7
1091	7
1092	7
1093	7
1094	7
1095	7
1096	7
1097	7
1098	7
1099	7
1100	7
1101	7
1102	7
1103	7
1104	7
1105	7
1106	7
1107	7
1108	7
1109	7
1110	7
1111	7
1112	7
1113	7
1114	7
1115	7
1116	7
1117	7
1118	7
1119	7
1120	7
1121	7
1122	7
1123	7
1124	7
1125	7
1126	7
1127	7
1128	7
1129	7
1130	7
1131	7
1132	7
1133	6
1134	6
1135	6
1136	6
1137	6
1138	6
1139	6
1140	6
1141	6
1142	6
1143	6
1144	6
1145	6
1146	6
1147	6
1148	6
1149	6
1150	6
1151	6
1152	6
1153	6
1154	6
1155	6
1156	6
1157	6
1158	6
1159	6
1160	6
1161	6
1162	6
1163	6
1164	6
1165	6
1166	6
1167	6
1168	6
1169	6
1170	6
1171	6
1172	6
1173	6
1174	6
1175	6
1176	6
1177	6
1178	6
1179	6
1180	6
1181	6
1182	6
1183	6
1184	6
1185	6
1186	6
1187	6
1188	6
1189	6
1190	6
1191	6
1192	6
1193	6
1194	6
1195	6
1196	6
1197	6
1198	6
1199	6
1200	6
1201	6
1202	6
1203	6
1204	6
1205	6
1206	6
1207	6
1208	6
1209	6
1210	6
1211	6
1212	6
1213	6
1214	6
1215	6
1216	6
1217	6
1218	6
1219	6
1220	6
1221	6
1222	6
1223	6
1224	6
1225	6
1226	6
1227	6
1228	6
1229	6
1230	6
1231	6
1232	6
1233	6
1234	6
1235	6
1236	6
1237	6
1238	6
1239	6
1240	6
1241	6
1242	6
1243	6
1244	6
1245	6
1246	6
1247	6
1248	6
1249	6
1250	6
1251	6
1252	6
1253	6
1254	6
1255	6
1256	6
1257	6
1258	6
1259	6
1260	6
1261	6
1262	6
1263	6
1264	6
1265	6
1266	6
1267	6
1268	6
1269	6
1270	6
1271	6
1272	6
1273	6
1274	6
1275	6
1276	6
1277	6
1278	6
1279	6
1280	6
1281	6
1282	6
1283	6
1284	6
1285	6
1286	6
1287	6
1288	6
1289	6
1290	6
1291	6
1292	6
1293	6
1294	6
1295	6
1296	6
1297	6
1298	6
1299	6
1300	6
1301	6
1302	6
1303	6
1304	6
1305	6
1306	6
1307	6
1308	6
1309	6
1310	6
1311	6
1312	6
1313	6
1314	6
1315	6
1316	6
1317	6
1318	6
1319	6
1320	6
1321	6
1322	6
1323	6
1324	6
1325	6
1326	5
1327	5
1328	5
1329	5
1330	5
1331	5
1332	5
1333	5
1334	5
1335	5
1336	5
1337	5
1338	5
1339	5
1340	5
1341	5
1342	5
1343	5
1344	5
1345	5
1346	5
1347	5
1348	5
1349	5
1350	5
1351	5
1352	5
1353	5
1354	5
1355	5
1356	5
1357	5
1358	5
1359	5
1360	5
1361	5
1362	5
1363	5
1364	5
1365	5
1366	5
1367	5
1368	5
1369	5
1370	5
1371	5
1372	5
1373	5
1374	5
1375	5
1376	5
1377	5
1378	5
1379	5
1380	5
1381	5
1382	5
1383	5
1384	5
1385	5
1386	5
1387	5
1388	5
1389	5
1390	5
1391	5
1392	5
1393	5
1394	5
1395	5
1396	5
1397	5
1398	5
1399	5
1400	5
1401	5
1402	5
1403	5
1404	5
1405	5
1406	5
1407	5
1408	5
1409	5
1410	5
1411	5
1412	5
1413	5
1414	5
1415	5
1416	5
1417	5
1418	5
1419	5
1420	5
1421	5
1422	5
1423	5
1424	5
1425	5
1426	5
1427	5
1428	5
1429	5
1430	5
1431	5
1432	5
1433	5
1434	5
1435	5
1436	5
1437	5
1438	5
1439	5
1440	5
1441	5
1442	5
1443	5
1444	5
1445	5
1446	5
1447	5
1448	5
1449	5
1450	5
1451	5
1452	5
1453	5
1454	5
1455	5
1456	5
1457	5
1458	5
1459	5
1460	5
1461	5
1462	5
1463	5
1464	5
1465	5
1466	5
1467	5
1468	5
1469	5
1470	5
1471	5
1472	5
1473	5
1474	5
1475	5
1476	5
1477	5
1478	5
1479	5
1480	5
1481	5
1482	5
1483	5
1484	5
1485	5
1486	5
1487	5
1488	5
1489	5
1490	5
1491	5
1492	5
1493	5
1494	5
1495	5
1496	5
1497	5
1498	5
1499	5
1500	5
1501	5
1502	5
1503	5
1504	5
1505	5
1506	5
1507	5
1508	5
1509	5
